,Unnamed: 0,AWI-ESM-1-1-LR,CESM2,EC-Earth3-LR,FGOALS-f3-L,FGOALS-g3,GISS-E2-1-G,HadGEM3-GC31,INM-CM4-8,IPSL-CM6A-LR,MIROC-ES2L,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM1-F,NorESM2-LM,UofT-CCSM-4,average
0,0,38.36569140370915,29.870851234345736,40.18363695187285,62.78428273435966,36.88235966453788,59.00469643233966,52.243481605630464,71.24887304899727,36.99642172082654,35.827414228550886,59.64660094454571,36.1719369942426,51.617515753521616,31.593432178342155,22.773461550885525,36.25014341675685,43.841299991466535
1,1,9.772496139859273,7.652892907484943,17.8034074029163,15.199829085253187,4.9501536981980925,12.916220687332256,18.99259056183956,4.455892093803398,14.12260473074976,5.690856387852774,25.395241949226453,21.612178986925358,21.052691691990766,9.94794562596559,14.766629758441436,9.119932425424182,13.340722758328958
2,2,-1.6164501733096304,-9.880749207753356,-10.536107983072103,-13.21957620530659,-5.427782758147126,-8.009706939911519,-15.873565541096289,-2.367762851981218,-14.693901717792913,-10.1581683035528,-6.542879801606392,-12.53400505779644,0.5429688941532331,-11.970412579756136,-19.21769636267695,-8.683405005895729,-9.386825099718871
3,3,33.85768045938219,-5.916275552457226,2.1720432625204724,-10.361640553896224,7.252464377895827,-1.3677006165802683,1.8622861893514235,4.719541723176488,10.836356526265448,9.890876930811569,29.019236891449946,6.20617945916335,17.977008749373084,-0.4621509636910652,-0.11482503940125452,5.736071618733778,6.956697091381097
4,4,-8.410068106910902,-8.985438210321886,-2.9237993008632737,-23.802893215254727,-19.987654489445998,-9.358160426895603,-7.8659053584802425,-15.346782714646444,-6.2451376516933275,-4.606750800379368,-4.071438459401298,-5.857437863064146,-3.3842029812516023,-1.0833650611048853,-9.018950087334797,-7.118082196825876,-8.62912918274215
5,5,-5.0016375336746535,-6.375922316968834,-4.919063071588875,-17.06260271445406,-20.622108114052416,-7.975169233339258,-3.799790503558953,-8.135917777131713,-7.209367657443668,-6.417915630594734,-8.857648075076066,-6.239518171399442,-10.920842888403866,-9.162049977149913,-5.760177968023479,-5.913291849870242,-8.398313967670635
6,6,-4.6514843389559815,1.3399301300674709,10.556969696447162,0.3605368781279985,3.1527345882502074,-3.5173138461144338,3.4905798752878816,-6.938048258454495,-1.7637066084012212,5.3315740841970864,10.04763515346461,15.080001065691759,-2.166368114643977,3.850534181574989,7.4954490047081235,9.231904178494043,3.181307979358826
