,BCC-CSM1-1,CCSM4,CNRM-CM5,CSIRO-Mk3-6-0,CSIRO-Mk3L-1-2,EC-EARTH-2-2,FGOALS-s2,FGOALS-g2,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-LR,MIROC-ESM,MPI-ESM-P,MRI-CGCM3
0,0.04915581421012205,-0.02744539311353976,0.4697858964445019,0.5868204643494112,0.3988946469706659,-0.0008863113125004016,0.31897755863485566,-0.6168074756343528,0.6789004813563511,0.6068726486367834,0.7223705613744125,0.18846305230160343,0.8408642953386043,0.1606933927827594,0.32010085818072553
1,-0.08597662583641152,-0.11161005100954093,0.11233583287211261,0.11328660471050184,-0.02509722306956136,-0.05349221451645311,-0.036590941497816915,-0.5418528402609865,-0.09202112470400174,0.10072948342984028,0.07009717955201283,-0.1534166612918249,0.03135346356900804,-0.14172582388685429,0.012289236500361962
2,-0.2910931701172825,-0.21956223953242224,-0.024448163650870134,-0.18230744582571837,-0.19247246557575426,-0.21194513215624708,-0.3213017739909578,-0.7717022530559521,-0.2940885535278309,-0.0876206982749833,-0.030099717887686554,-0.2455664053227963,-0.37364347086121513,-0.3452927100972176,-0.23131043820933625
3,-0.39768020695328116,-0.4488815039549821,-0.07137418157333553,-0.2079200876168613,-0.23228378907928537,-0.4380637540340859,-0.42854147199702775,-0.9463565489635761,-0.4325127646121147,-0.07280898679242695,0.006318562140757058,-0.2809764723966188,-0.5897057471092826,-0.5385158069859044,-0.2746271606521907
4,-0.030532474062942294,-0.3600384262039134,0.34164209092561526,0.1476814588333952,0.22080154824561007,0.07790797968944516,-0.10541636867171643,-0.6330502868525879,0.019838470557544088,0.45476179378882864,0.5426345336334885,0.19254877701177628,-0.30233126542352695,-0.08347567679524442,0.14966693149506416
5,0.824578369840721,-0.07029852039342602,1.3514874344041394,0.4039684564185584,0.5679577073268137,0.7934120301661429,0.42284351397557546,-0.6218129217233498,0.7377970612651951,1.7082646882430366,1.3026068185989774,0.33782734125833375,-0.2687939220865067,0.17382282106354865,0.7629626172288586
