,Unnamed: 0,Unnamed: 0.1,BCC-CSM1-1,CCSM4,CNRM-CM5,CSIRO-Mk3-6-0,CSIRO-Mk3L-1-2,EC-EARTH-2-2,FGOALS-s2,FGOALS-g2,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-LR,MIROC-ESM,MPI-ESM-P,MRI-CGCM3,average
0,0,0,21.656535567622317,25.70888931422947,23.925833504462066,2.495044737939447,32.31128856492211,37.77744502897535,45.57134771786896,47.04545955977457,29.51238107835846,27.131893699315697,22.209073251635946,28.8908807160639,19.210996111195193,36.0241154819733,24.76289313321466,26.61860878227774
1,1,1,13.122421335572252,7.2957913055231725,18.275767693096828,12.527183857986422,12.738615178646205,7.448711815971635,6.741099356806814,15.425463546653614,22.022023024268226,12.937543486106255,9.21887400688123,21.691381121141248,8.080378455201515,16.722089927077857,37.99504580634829,14.003444073241198
2,2,2,-5.6085983606195855,-5.920515448810711,-5.465421510436944,-3.749026681882044,-14.326722600278842,-4.31967508859711,-8.24366382257893,-4.881636719274298,-17.821983768687414,-5.107285545236656,-12.95123186040952,-25.829738728964546,-11.73153852529588,-9.007077499226117,-5.7389911244744765,-8.710783202181839
3,3,3,8.576830116147587,5.595296070688727,-0.6856355715043033,4.1221891782654785,13.926318689281251,20.910675883533198,22.704638226722913,31.83992680561213,-1.674398926905319,-4.137590140165789,0.06983093363084597,15.619997458037753,15.131716654699686,15.100396993474375,5.628054242094732,9.759419395363967
4,4,4,-5.730565074168244,-2.8168169758205988,-4.213513914834842,-0.2173192805539377,-9.300028637946037,-4.494067427163452,-3.641255662434353,-8.229489964259441,-16.39450291561572,-2.1324785166857887,2.066162044148585,-5.004504647187544,1.5559826448301148,-4.73297608708909,-1.8119342608726108,-3.849242897295872
5,5,5,-3.279811704225895,-0.9869521078609792,0.506936517655636,-2.3319475687185216,-1.6933834977556206,-1.0837365369213876,-3.5336991962936133,-0.2806872640975715,-6.641572374648545,-1.9556669794822807,-1.6163039428444432,-3.0869148501225427,-1.2035975432417183,-1.4047812124055203,-2.2217316829323663,-1.6393003886365722
6,6,6,7.962019672044279,7.493313091806687,-0.9144466516236421,0.17020371621066405,8.185711102409268,3.3358446127420653,4.389555737656111,10.484238317478004,-3.8182666812637014,4.0986303928443055,7.520767058691335,6.578319843763466,3.923251216015741,0.40318707019698863,24.348573729372223,5.633625237856865
