,Unnamed: 0,BCC-CSM1-1,CCSM4,CNRM-CM5,CSIRO-Mk3-6-0,CSIRO-Mk3L-1-2,EC-EARTH-2-2,FGOALS-s2,FGOALS-g2,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-LR,MIROC-ESM,MPI-ESM-P,MRI-CGCM3,average
0,0,-6.265175043865803,55.96767371901589,101.0142115410225,-21.68282837147057,19.93314554082605,-1.0572528621642303,38.66542971740078,3.4553327576229758,8.857417717166948,-22.811358991898746,-3.361909499964625,13.682878641651984,3.0773251783507747,-3.5420869062881577,-13.514098471299336,11.494580311073763
1,1,1.3374127015535684,-9.512070077663571,33.324134045611444,-24.529154722524567,-14.604294246853195,-6.836117236171157,3.5801586656262097,-10.75386754736659,11.915886824834427,-10.540995354728107,-18.29613179468652,-39.57539373333096,-10.313280088799116,-7.585057198455122,15.550864656607555,-5.789193673756379
2,2,-4.013548524252643,5.408345145459489,1.6435176733354078,9.253978266152924,2.599351493251327,-4.103597306445743,7.390053770101157,-15.109315484613905,-20.43983985364267,27.12103208692594,-9.81482534161952,-20.743679002854687,-3.4030545752976478,3.5524849022457796,3.129042953840657,-1.1686702531609423
3,3,-11.435159563732805,3.4667757539017234,-10.617651863925447,17.42644564213918,7.820155992655303,17.718550526619694,12.447143969524275,8.356024982963195,-8.67583888069263,-7.658143028893959,8.182049048771214,9.672559614306904,-4.0945019034303165,7.118873513567146,14.262865649349164,4.26600996354151
4,4,23.58425962531221,4.718469012755372,4.117512837519759,5.558990791579906,22.139120064763667,-1.5092301852487668,44.802194714911,3.2202401153975617,11.94177090585753,-2.7960082824153583,-2.781890952487585,21.577952589017354,1.1996022508750812,12.723073146734555,7.571197714336425,10.404483623260578
5,5,5.3585768822793325,23.932674902612515,1.6792363773473706,17.356368537861076,9.398014329564154,16.816764336882475,11.269142057507462,0.4726729153010344,9.753583848238444,-13.726061974177624,-7.928801933658451,0.06675155271420784,18.035867546525328,10.697965732186672,-13.66197545512376,5.968051977070683
6,6,1.1041379354522003,12.91244469159325,-3.181407848627853,10.106598495034756,-4.889068131088521,-19.024789792919094,35.71661538232529,-0.4372304777766449,24.015463590472212,0.26887294988458843,27.52670423001801,-12.659950344466056,20.321331302775206,-22.28523760629348,29.394745980070013,6.592615357096926
