,Unnamed: 0,AWI-ESM-1-1-LR,CESM2,EC-Earth3-LR,FGOALS-f3-L,FGOALS-g3,GISS-E2-1-G,HadGEM3-GC31,INM-CM4-8,IPSL-CM6A-LR,MIROC-ES2L,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM1-F,NorESM2-LM,UofT-CCSM-4,average
0,0,3.0539984631541977,-5.111642496591021,16.251110539225078,-6.399015483954273,25.31644684514601,27.913546507138463,10.109873393881813,15.511400700323586,42.70505092694385,1.484309345438613,11.487529059497065,-8.593761040406486,-5.35960414599184,5.809591300192678,19.97472482943505,27.136706007947332,11.330641546961257
1,1,-5.881902338794463,0.19209577973468803,-3.5838375096011488,2.001794962371947,-13.41930006194422,-16.263468258908773,11.188687962980206,-9.939631715445321,6.5927675294125745,7.854048113767531,-11.250100249215283,-7.779023576213295,-9.695351113358381,-2.366839326259228,-2.202259967981408,-9.522586339359648,-4.004681631800889
2,2,-6.322738682283511,-1.9624689817475602,-1.2655902610554373,-4.8335222857935545,19.434304954526773,4.314451971310877,-3.207460327170344,3.9196652617889622,5.397113276003956,-9.40503132755417,17.50875735824435,10.183604748501297,-1.727595369660661,-2.886314083075744,-8.060545317111057,7.16093052798505,1.7654725914318266
3,3,6.1487700187860055,11.540785029463105,-1.8935437721989723,4.9628704193404864,-18.15259071872022,6.736432620017853,-10.741545912725933,-7.307986490459673,-9.806493192782137,-0.6968342412704649,9.46790573092588,-2.312526621255814,-20.44320393828668,7.881942982296491,8.886068128089404,-13.881670860796609,-1.85072630122358
4,4,17.194006616872127,-11.3429093590425,-10.793713060575323,12.760588025322845,1.62804083936723,15.097079258925291,-6.707058225590028,-1.1064289028167809,3.212498844514177,6.006674069678577,1.0961248875116418,-12.339579141663986,4.394680391700192,-5.967813725556973,5.681962509884611,16.40895069969459,2.201443983014106
5,5,-20.09822175204533,-12.625327050987506,-1.8152981769055492,-7.871259628914995,-9.459093862059538,-10.690475836545202,0.3831239940177301,-8.164781488493745,-0.4993003090674715,-21.51777854060535,-6.4290885325736395,-7.325736672993286,-4.2146392164481625,8.230924934446435,-4.153649891048714,-8.961649954298538,-7.200765749032679
6,6,10.749644704656204,5.271512086408926,0.8104039344313444,0.19282180894283726,-16.084542609060296,-8.63724837868147,-19.017847708277774,-7.637400992638197,3.3361865355826863,-17.42780171378957,-17.587096345296473,-27.151805989913377,1.0701700830548142,-2.8239055705923524,-1.9910678108231759,-1.834639841920332,-6.1726636129947625
