,Unnamed: 0,BCC-CSM1-1,CCSM4,CNRM-CM5,CSIRO-Mk3-6-0,CSIRO-Mk3L-1-2,EC-EARTH-2-2,FGOALS-s2,FGOALS-g2,GISS-E2-R,HadGEM2-CC,HadGEM2-ES,IPSL-CM5A-LR,MIROC-ESM,MPI-ESM-P,MRI-CGCM3,average
0,0,-13.369420323413776,15.731972481209919,35.70549972517834,1.4793015210810252,3.964868469185289,10.179195190751178,17.76357014714213,4.2173412286438134,16.280370600770134,34.51658900782644,13.124937467569517,22.88237794766066,2.64813227473363,5.311021674090869,8.152672772021269,11.90589534563003
1,1,0.011931774780874442,3.8268434957378834,-14.435102060785043,3.908092067662261,0.647675090420854,-16.62870839118314,-1.0611436056996004,4.854975531219778,-10.988042983508068,6.1466864534789405,-7.517701830314193,-25.49716170814681,23.95738937201757,3.970850775877448,-15.88214457635967,-2.979037372986727
2,2,5.719811971907394,-2.952596450659167,11.25786688235631,2.093192106860442,11.827731629439473,37.45915293968639,-0.13364021891378167,4.166970839022679,-11.421225327817476,35.22592922871686,10.094781305281398,11.61778278736925,-2.9692245775181902,-0.049745373839673215,11.722262530273463,8.243936684811025
3,3,-6.3371030417265475,6.620446050653611,3.0970755608122147,-1.7840057571150378,4.057071133921025,20.445910747648075,-14.346253381043306,-3.1248323968258997,-2.08384661528198,-8.213867156429687,-8.609809330300564,-8.236492356617234,-1.5296241278188782,-15.166091387137511,1.7656446145816558,-2.229718496178671
4,4,-4.46724219186091,3.305747246608674,21.492812440024338,2.4962002418510805,-1.4803119111347958,22.279028982831825,24.231567245266053,-14.424066193974815,0.25019403724467004,25.185339164240183,-10.862269407787847,-2.038074058646278,-16.17028513067117,6.76402422856355,10.218269140267713,4.452062255521485
5,5,-13.884051341487824,-4.701463345077076,11.325139931319375,8.2220378090717,1.4895694031353128,-8.699754670692583,-15.374392963490493,-7.504006318903552,-0.7569129702523846,-6.043840967997937,1.0599399888428045,-1.3363750252760482,-1.647216852150105,-13.173912720998592,-11.029647411238155,-4.136992497013037
6,6,-22.446253789539853,-11.79783363787147,-2.392592431979661,0.9063786175651024,-14.600747393259091,8.924036746515988,0.7426925283272217,-39.96092516511674,22.816340313828697,-0.1746756448236532,-15.958674576286212,-3.6529881313029122,2.6463849707065124,-2.925486374267728,-20.623114048022067,-6.566497201035058
