,lat,lon,anom,err
119,55.11,-75.25,-0.20640000000000036,2.1
120,56.1,-75.28,-0.08950000000000014,2.1
121,37.999,-31.1283,1.1437935185185175,1.5
122,72.16,-155.51,-0.5589999999999997,1.2
123,55.26,-26.725,2.3652090755944304,2.1
124,55.26,-26.725,,2.1
125,56.1633,-31.99,1.0222765021902838,2.1
126,56.1633,-31.99,3.8446318720852757,2.1
127,-32.75,-72.0333,2.6846242832912495,1.5
128,20.1167,117.3833,-0.41627560315032497,1.7
129,20.1167,117.3833,-0.3984096276734661,2.1
130,5.663,110.6615,,1.7
131,5.663,110.6615,,2.1
132,75.0,14.0,-1.3146666666666658,1.5
133,74.9981,13.9685,1.236858390417117,1.7
134,74.9981,13.9685,-0.07227407210900694,2.1
135,72.6,-38.5,0.7989709090909045,2.1
136,44.05,-87.73,1.1616666666666662,2.1
137,-7.1135,104.6425,,1.5
138,-7.3092,105.0587,-0.4914600000000071,1.5
139,-8.6765,112.8725,-1.0685007873477836,2.1
140,-8.6765,112.8725,-1.5186335092235268,2.1
141,-9.0099,120.0153,1.4774370129870107,1.9
142,-9.0099,120.0153,0.06573545663629687,2.1
143,-17.1572,11.0117,1.3391730207549593,1.7
144,-17.1572,11.0117,0.41929060936127627,2.1
145,-5.5732,39.1082,,1.5
146,-7.1383,39.8408,-0.7658666666666676,1.9
147,-7.1383,39.8408,0.5718675804664386,2.1
148,-23.315,12.3767,0.5282086518447002,1.7
149,-2.8147,144.4997,-0.6357585525636864,2.1
150,-3.6667,-37.7167,,2.1
151,-3.6667,-37.7167,,2.1
152,-4.6133,-36.6367,0.2637499999999946,1.9
153,-4.6133,-36.6367,-0.14208158639862845,2.1
154,-4.6133,-36.6367,-0.5578374915973292,2.1
155,-4.6133,-36.6367,-0.34585814274310067,2.1
156,-41.0,-74.3,0.4500904231666656,1.7
157,-41.0,-74.3,0.7136791742878739,2.1
158,-4.245,-36.345,,1.7
159,-4.245,-36.345,1.2429365290124572,2.1
160,2.5,9.384,0.6700062500000001,1.9
161,2.5,9.384,3.121204945366131,2.1
162,27.714,34.6817,-1.0160597222998753,1.7
163,27.714,34.6817,-0.0976831329843364,2.1
164,36.38,-7.0713,,1.7
165,-5.6,11.2,0.240833333333331,2.9
166,-5.5883,11.2217,-0.6956825987288902,1.7
167,-5.5883,11.2217,1.4161234428612843,2.1
168,31.652,34.0667,-1.2817650176316775,2.9
169,20.2133,-18.4517,0.36382686614065207,1.7
170,20.2133,-18.4517,-0.2088681387145499,2.9
171,-18.565,37.38,0.5711666666666702,1.9
172,-18.565,37.38,0.5450464721609727,2.9
173,-18.565,37.38,-0.3571259736395689,2.1
174,-19.2018,37.0415,0.2741375000000019,1.9
175,-19.2018,37.0415,0.4472095986583504,2.1
176,-3.6298,119.36,0.2684250000000006,1.5
177,52.32,17.36,4.3452142855375,2.1
178,47.47,12.36,-0.10660714220833256,2.1
179,60.08,15.83,1.1211590909090914,2.1
